day,temp_min,temp_max
20140327,-0.1,6.6
20140328,1.5,9.4
20140329,2.5,9
20140330,5,13
20140331,5.1,11
20140401,5.3,11.7
20140402,5.6,12.1
20140403,6,10.7
20140404,6.4,12.7
20140405,6.1,10.4
20140406,6.9,12.7
20140407,7.5,14.3
20140408,5.3,8.8
20140409,4,11.1
20140410,5.9,14
20140411,7.7,16.3
20140412,7.6,13.9
20140413,7.5,14.8
20140414,7,15.1
20140415,4.7,10.8
20140416,2.2,9.2
20140417,4.5,12
20140418,2.1,6
20140419,-1,1.8
20140420,4.3,10.8
20140421,5.7,12.7
20140422,7.2,14
20140423,8.2,14.9
20140424,9.1,16.2
20140425,8.9,14.1
20140426,8.6,16
20140427,1.4,3.8
20140428,-0.3,0.3
20140429,1.9,6.1
20140430,1.6,4.2
20140501,4.9,10.7
20140502,1.8,4.1
20140503,3.8,7
20140504,3.9,11.5
20140505,6.8,15.2
20140506,8.7,14.5
20140507,5,9.8
20140508,7.2,13.8
20140509,10.2,17.1
20140510,8.9,15.5
20140511,5.3,12.7
20140512,1.9,6.9
20140513,1.9,6.6
20140514,2.4,7.4
20140515,2.8,8.6
20140516,4.7,11.5
20140517,6.9,13.7
20140518,8.7,16
20140519,9.1,13.1
20140520,9.8,17
20140521,11.7,17
20140522,11.8,17.4
20140523,8.5,14.6
20140524,9.1,15.9
20140525,9.6,15.3
20140526,8.3,12.4
20140527,6.4,10.7
20140528,7.1,12.1
20140529,8.2,12.7
20140530,8.7,11.6
20140531,9.4,15.6
20140601,9.1,15.4
20140602,9.4,14
20140603,9.7,14
20140604,8.1,13.1
20140605,9.4,16.5
20140606,12.1,18.9
20140607,15.4,23.3
20140608,17.8,25.2
20140609,17.7,26.5
20140610,16.6,24.2
20140611,16.4,24.7
20140612,17.9,25.5
20140613,15.2,22.2
20140614,11.6,18
20140615,9.8,14.2
20140616,12.3,18
20140617,9.7,15.6
20140618,10,15.9
20140619,9.9,16.9
20140620,11.9,19.6
20140621,13.9,23.3
20140622,14.3,20.4
20140623,12.8,21
20140624,12,17.6
20140625,12.1,16.6
20140626,11.8,18
20140627,13,20
20140628,12.4,17.5
20140629,8.8,10.3
20140630,8.9,14.6
20140701,10.7,18.6
20140702,9.5,11.4
20140703,12.8,20.6
20140704,14,20.1
20140705,12.7,16.7
20140706,14.6,21.3
20140707,11.1,16.3
20140708,6.6,7.9
20140709,7.1,10.2
20140710,5.9,8
20140711,10,14.6
20140712,10.9,15.5
20140713,11.2,15.4
20140714,12.2,17
20140715,13.9,20.4
20140716,14.8,22
20140717,15.9,23.2
20140718,16.8,24.3
20140719,17.7,25.3
20140720,14.8,20.5
20140721,9.2,11.8
20140722,11.5,14.8
20140723,13.7,21
20140724,11.6,14.2
20140725,13.2,19
20140726,10.2,11.8
20140727,13,17.4
20140728,12.8,19.5
20140729,7.8,11.1
20140730,10.2,12.5
20140731,14.2,19.4
20140801,14.6,21.6
20140802,11.5,15
20140803,11,14.6
20140804,12,18.5
20140805,12.2,17.4
20140806,12.2,16.9
20140807,13.3,17.1
20140808,14.2,19.9
20140809,13.5,18.6
20140810,15.8,22
20140811,13.1,15.9
20140812,11.3,17
20140813,10.4,15
20140814,8.4,13.5
20140815,8,12.6
20140816,7.6,12.8
20140817,9.3,15.7
20140818,11.3,18
20140819,10.9,16.3
20140820,9.6,15.1
20140821,8.9,14.6
20140822,9.4,16.2
20140823,9.6,15.8
20140824,8.3,14
20140825,8.5,13.9
20140826,9.9,12.4
20140827,11,17
20140828,12.5,18.7
20140829,13.2,18.8
20140830,12.9,17.4
20140831,11.8,16.8
20140901,8.1,14.7
20140902,8.2,13.9
20140903,11,17.6
20140904,12.4,17.7
20140905,11.2,15.8
20140906,11.6,18.1
20140907,12.6,18
20140908,13.4,19.2
20140909,12.3,17.2
20140910,11.8,16.4
20140911,10.4,16.9
20140912,7.9,13.6
20140913,9.7,16.1
20140914,9.9,16.7
20140915,11.2,16.9
20140916,11.6,17.7
20140917,10.8,16.4
20140918,10.8,13.4
20140919,10.8,14.9
20140920,11.6,17
20140921,9.5,13.9
20140922,8.3,15
20140923,6.9,16.3
20140924,7.2,11.8
20140925,6.6,11.3
20140926,7.4,15.6
20140927,10.7,18.5
20140928,11.1,18.7
20140929,10.5,16.5
20140930,9.6,11.1
20141001,10.4,14.9
20141002,9.3,16.2
20141003,8.9,15.7
20141004,9.1,15.1
20141005,9.6,14.9
20141006,7.3,13.5
20141007,8.2,11.4
20141008,9.6,14.6
20141009,11.7,18
20141010,13.4,19.2
20141011,10.6,15.1
20141012,10,17.1
20141013,9.4,14.5
20141014,6.8,11.4
20141015,8.2,11.9
20141016,7.6,10.6
20141017,8.7,13.9
20141018,9.6,18.3
20141019,10.3,17.8
20141020,11.3,18.1
20141021,9.1,13.9
20141022,-0.3,2.1
20141023,-1,3.6
20141024,2.4,10.2
20141025,6.6,11.6
20141026,6.3,11.5
20141027,4.4,12.8
20141028,3.1,10.6
20141029,2.1,8.8
20141030,4.6,11.9
20141031,6.7,14.1
20141101,7.4,14
20141102,6.2,12.6
20141103,7.1,12.7
20141104,6.7,11.3
20141105,0.2,4.2
20141106,-1.2,1.8
20141107,0.4,7.7
20141108,0.6,7.6
20141109,3.1,7.2
20141110,3.1,4.6
20141111,4.5,7.2
20141112,2.7,4.7
20141113,1.6,6.8
20141114,3.4,9.6
20141115,2.5,5
20141116,0,2.6
20141117,0.4,2.5
20141118,-1.3,1.9
20141119,-2.5,2.6
20141120,0.2,7.6
20141121,3.6,10.9
20141122,3.9,10.4
20141123,5.4,11.2
20141124,6.6,11.4
20141125,6.1,10.4
20141126,4.6,11
20141127,3.9,8.3
20141128,4.6,7.1
20141129,4.5,8.9
20141130,5.2,9.5
20141201,3.5,7.2
20141202,-0.5,1.6
20141203,1,7.1
20141204,1.2,5.3
20141205,-0.2,5.7
20141206,-2.4,0.4
20141207,-3.5,-1.1
20141208,-3.4,-0.4
20141209,-4.9,-2.2
20141210,-5.2,-0.9
20141211,-3.3,1
20141212,-1.6,3.2
20141213,-0.7,3.4
20141214,0.2,3.5
20141215,1.6,5.2
20141216,-0.3,1.3
20141217,-2.8,-0.7
20141218,0.1,2
20141219,0.5,5.5
20141220,0.3,4.2
20141221,-3,0.5
20141222,1.8,9.4
20141223,2.3,9.1
20141224,-0.1,4.5
20141225,-1.4,2.6
20141226,-5.1,-0.4
20141227,-7.3,-5.9
20141228,-7.9,-6.2
20141229,-11.5,-9
20141230,-10.9,-7.5
20141231,-8.4,-3.3
20150101,-3.1,2.5
20150102,-0.1,5.5
20150103,0.3,3.6
20150104,0.1,2.7
20150105,-4.3,0.8
20150106,-2.4,4.5
20150107,-3.2,1.8
20150108,-2.7,3.5
20150109,1.6,8.3
20150110,5.5,9
20150111,1.1,5.3
20150112,1,9.8
20150113,1.9,10.3
20150114,-1.4,1.1
20150115,-1.4,3.8
20150116,1,5.1
20150117,-3.4,-0.3
20150118,-7.8,-3.2
20150119,-5.7,-2.4
20150120,-4.3,-0.8
20150121,-3.6,-0.9
20150122,-2.9,1.7
20150123,-6.7,-3.2
20150124,-7.9,-5.3
20150125,-7.5,-4.6
20150126,-8.2,-5.7
20150127,-5.1,-1.4
20150128,-7.1,-3.2
20150129,-4,-2.4
20150130,-6.7,-4.8
20150131,-8.5,-4.2
20150201,-8.2,-4.9
20150202,-8.7,-4.9
20150203,-9,-4.4
20150204,-6.3,-1.5
20150205,-6.4,-4
20150206,-4.5,1.4
20150207,-5,2.1
20150208,-8.8,-5.4
20150209,-7.7,-2.8
20150210,-1.8,5.2
20150211,0.3,7.9
20150212,-0.2,6.3
20150213,-0.2,4.6
20150214,-1.3,0.7
20150215,-3.3,-0.1
20150216,-1.7,4.8
20150217,-0.8,5.7
20150218,-1.4,5.9
20150219,-2.5,4.9
20150220,-2.6,5.1
20150221,-3.5,1.4
20150222,-5.2,-0.8
20150223,-4.2,1.7
20150224,-3.6,-1.8
20150225,-6.3,-1.4
20150226,-5.7,0.3
20150227,-3.3,-1.4
20150228,-3.7,-0.6
20150301,-0.9,2.8
20150302,0,2.5
20150303,-1.5,2.5
20150304,-2.8,-0.4
20150305,-5.1,-0.2
20150306,-3.6,3.7
20150307,0.7,8.1
20150308,3.2,11.2
20150309,3.6,10.2
20150310,2.9,8.3
20150311,2.9,10.6
20150312,-0.4,5.4
20150313,-0.9,4.7
20150314,0.1,4.5
20150315,0.1,4.5
20150316,1,6
20150317,2.7,8.5
20150318,3.5,11.4
20150319,3.4,9.9
20150320,4.4,9.8
20150321,2.2,5.8
20150322,0.6,5.5
20150323,2,7.9
20150324,3.1,8.6
20150325,1.9,6.9
20150326,-0.4,1.9
20150327,1.1,6.4
20150328,1.2,9.7
20150329,2.4,7
20150330,1,2.8
20150331,6.3,13.7
20150401,-0.1,2.5
20150402,1.3,9.8
20150403,2,6.7
20150404,0.7,3.5
20150405,-2.1,2.2
20150406,-2.6,3.7
20150407,-0.4,7.8
20150408,3,12.5
20150409,7,15.1
20150410,7.7,17.2
20150411,5,9.4
20150412,6.2,13.7
20150413,7.7,15.9
20150414,7.2,14
20150415,8.6,17.6
20150416,8.4,15.1
20150417,5.7,7.6
20150418,5.9,11.2
20150419,5.7,11.6
20150420,7,13.6
20150421,8,15.6
20150422,9,17.7
20150423,8.6,15.7
20150424,8.4,16.5
20150425,6.9,9.6
20150426,7.6,14.8
20150427,7.7,12
20150428,4.4,9.7
20150429,4.4,12.7
20150430,6.1,11.8
20150501,3.1,5.4
20150502,6.5,13.7
20150503,8.8,12.6
20150504,10.3,13.9
20150505,11,15.6
20150506,8.1,12.6
20150507,8,14.6
20150508,8.4,17.3
20150509,8.8,16.8
20150510,8.9,16
20150511,12.4,20.1
20150512,13.9,20.7
20150513,15.5,22.9
20150514,15.2,21.4
20150515,2,7.3
20150516,4.9,9
20150517,9,15.6
20150518,11.3,19.3
20150519,7.9,12.1
20150520,3.2,5.2
20150521,1.2,5.2
20150522,4.6,10.7
20150523,5.9,9.7
20150524,8.6,13.1
20150525,8.3,12.7
20150526,6,11.6
20150527,7,13.3
20150528,8.8,17.6
20150529,11.4,18.5
20150530,10.1,15.6
20150531,10.7,18.4
20150601,12.4,18.4
20150602,12.8,19
20150603,14.7,21.8
20150604,16.1,25.1
20150605,17.1,25.7
20150606,16.9,25.2
20150607,15.9,23.4
20150608,12.9,20.5
20150609,12.2,18.4
20150610,11.8,15.9
20150611,13.8,20.7
20150612,12.7,17.3
20150613,12.4,20.5
20150614,10.5,14.9
20150615,11.2,16.3
20150616,10,14.4
20150617,11.3,16.4
20150618,11.4,16.1
20150619,11.2,17.7
20150620,8.3,13.8
20150621,9.4,15.6
20150622,11.9,17.5
20150623,9.5,13.4
20150624,9.9,17.1
20150625,11.8,19.4
20150626,13.8,20.3
20150627,13.6,21.2
20150628,14.2,21.5
20150629,15.8,23.1
20150630,17.2,24.6
20150701,18.7,25.8
20150702,20.2,27.9
20150703,20.5,28.2
20150704,20.7,27.3
20150705,20.8,29.3
20150706,19.9,27.2
20150707,20.8,29.7
20150708,16.8,25.1
20150709,12.8,21.8
20150710,14.8,23
20150711,17.5,26.2
20150712,17.1,23.6
20150713,16.5,23.5
20150714,17.5,25
20150715,18.7,26.6
20150716,19.4,28.5
20150717,16.7,24.4
20150718,16.2,23
20150719,15.9,23.5
20150720,17.6,24.3
20150721,19.7,27.4
20150722,17.5,28
20150723,16,21
20150724,16.7,27
20150725,13.6,19.6
20150726,11.7,19.1
20150727,12.9,19
20150728,13.3,19.4
20150729,11.6,15.9
20150730,11.9,17
20150731,13.8,20.5
20150801,11.6,14.8
20150802,13.2,20.3
20150803,16.1,23.1
20150804,15.1,21.4
20150805,17.1,24.6
20150806,19.5,28.3
20150807,20.2,28.5
20150808,18.7,27.9
20150809,13.7,17.9
20150810,11.6,16.3
20150811,15.3,23.9
20150812,17.5,24.3
20150813,17.3,24.6
20150814,11.1,15.5
20150815,8.8,12.5
20150816,9.1,13.5
20150817,10.8,15.5
20150818,9.8,15
20150819,8.4,11.3
20150820,10.8,15.9
20150821,11.8,17.8
20150822,12.6,18.9
20150823,11.2,15.8
20150824,11.8,16.6
20150825,10.3,15.3
20150826,12.8,20.6
20150827,14.4,21.3
20150828,16.1,23.2
20150829,17.6,25
20150830,16.8,24
20150831,15.4,22.5
20150901,12.7,16.3
20150902,11.6,16.4
20150903,9.7,12.9
20150904,9.4,14.3
20150905,6.2,10.7
20150906,5.6,12
20150907,7.5,13.1
20150908,8.9,15
20150909,9.4,15.6
20150910,8.4,14.3
20150911,8.5,13.7
20150912,10.1,16.2
20150913,9.7,14.6
20150914,9,14.5
20150915,9.6,13.8
20150916,14.6,17.8
20150917,12.1,19.3
20150918,7.7,10.8
20150919,7.7,11.6
20150920,6.9,12.8
20150921,7.5,15.4
20150922,8.2,13.5
20150923,4.3,8
20150924,4.6,9.6
20150925,6.1,13.3
20150926,6.8,14.2
20150927,7.5,13.5
20150928,7.2,12.7
20150929,5.5,10
20150930,5.9,13.4
20151001,5.3,10.8
20151002,7.3,11.6
20151003,7.5,11.5
20151004,6.5,11
20151005,9.5,15.4
20151006,8.8,14.2
20151007,7.1,10.5
20151008,6,10.9
20151009,6.7,12.7
20151010,6,13
20151011,5.2,11.6
20151012,6.2,12.5
20151013,5.8,10.1
20151014,1.8,5.9
20151015,-1.1,0.1
20151016,-1.2,1
20151017,-0.3,4.2
20151018,2.3,7.5
20151019,2.7,7.5
20151020,2.4,7.5
20151021,1.1,7.5
20151022,1.8,6.5
20151023,5.1,15.7
20151024,7,15.4
20151025,7.5,13.4
20151026,6.6,13.8
20151027,6.2,12.7
20151028,5.5,9.2
20151029,3.2,6.6
20151030,5.9,14.3
20151031,6.7,16.5
20151101,6.4,14.4
20151102,5.5,13.1
20151103,6.2,12
20151104,5,11.4
20151105,4.5,12.4
20151106,6,13
20151107,7.3,16.9
20151108,9.6,18
20151109,7.3,15.3
20151110,7.2,16.4
20151111,6.2,13.1
20151112,7.1,16.9
20151113,5.9,12.1
20151114,2.7,6.8
20151115,6.8,12.9
20151116,4.7,12.9
20151117,4.6,11.5
20151118,4.3,10.1
20151119,3.3,8.8
20151120,4.3,7
20151121,-2.5,0.6
20151122,-5.9,-2.2
20151123,-9.1,-3.9
20151124,-7,-1.5
20151125,-3.8,-1.2
20151126,-5.1,-3
20151127,-7.2,-2
20151128,-6.1,-2.5
20151129,-3.4,-0.7
20151130,-1.3,4.2
20151201,-2.1,2.5
20151202,1.4,8.3
20151203,2.2,9
20151204,1.8,7.2
20151205,1.9,7.8
20151206,1,6.4
20151207,0.8,6.8
20151208,0.2,6
20151209,-1,1.6
20151210,-2.2,5.7
20151211,-0.3,6.7
20151212,-0.5,7
20151213,0.1,5.9
20151214,-1.2,5
20151215,0.3,6.8
20151216,1.9,6.3
20151217,1.6,8.2
20151218,2.7,7.8
20151219,3.2,9.3
20151220,3.1,9.9
20151221,1.7,6.4
20151222,2.4,9.7
20151223,1.1,6.1
20151224,0.4,6.2
20151225,1.2,8.1
20151226,2.4,9.4
20151227,2.1,9.1
20151228,2.5,9.8
20151229,0.5,5.4
20151230,-0.8,6.7
20151231,0.8,4.2
20160101,-1,4.6
20160102,-0.8,1.1
20160103,-3.8,-1.2
20160104,-3.1,-2
20160105,-4,-0.8
20160106,-5.5,-0.8
20160107,-4.5,-2.5
20160108,-0.6,1.8
20160109,0,1.7
20160110,-1.3,1
20160111,-1,1
20160112,-3.3,-1.5
20160113,-6.4,-2.7
20160114,-7.8,-4.1
20160115,-6.8,-4.7
20160116,-8.5,-5.3
20160117,-8.9,-5.9
20160118,-10.7,-3.7
20160119,-6.4,-2.3
20160120,-5.9,-0.3
20160121,-7.3,-0.8
20160122,-4.4,2.2
20160123,-2.6,4
20160124,-1.3,4.3
20160125,1.7,8.1
20160126,2.1,7.5
20160127,1.6,7.2
20160128,1.6,6.4
20160129,0.2,5.7
20160130,0,5.5
20160131,0.7,3.8
20160201,3.2,7.2
20160202,3.1,10.8
20160203,-2.4,0.5
20160204,-3.8,-1.2
20160205,-1.8,2.2
20160206,0.5,6.4
20160207,0.3,4.6
20160208,-1.1,4.8
20160209,0.4,4.8
20160210,-5.4,-1.8
20160211,-7,-3.2
20160212,-6.5,-3.2
20160213,-3.5,0.5
20160214,-2.2,1.4
20160215,-5.1,0.3
20160216,-4.2,1.3
20160217,-3.3,2.3
20160218,-3.3,0.9
20160219,-4.6,-1.2
20160220,-5.3,2.8
20160221,3.4,9.4
20160222,3.9,10.2
20160223,0.5,2.6
20160224,-2.3,0.6
20160225,-1.1,1.1
20160226,-3.4,0.8
20160227,-1.2,2
20160228,-0.7,1.3
20160229,-1.4,0.7
20160301,-3.2,-0.3
20160302,-1.3,3.5
20160303,-4.2,-1.7
20160304,-3.6,2.7
20160305,-3.8,-1.5
20160306,-5.8,-1.4
20160307,-8.2,-2.2
20160308,-7.2,-2.8
20160309,-6.7,0.4
20160310,-4.1,3.4
20160311,-2.3,5.1
20160312,-1.2,4.9
20160313,-1.1,5.1
20160314,-0.8,5.1
20160315,-1.5,3
20160316,-1.8,0.5
20160317,-1.3,4.2
20160318,0,7.1
20160319,0.8,7.9
20160320,1.4,7.8
20160321,1.2,7.5
20160322,0.9,9.1
20160323,-1.2,3.1
20160324,-0.8,5.4
20160325,-0.9,0.9
20160326,1,9.8
20160327,1.3,5.7
20160328,1.5,6.1
20160329,3.5,7.6
20160330,5.3,13.1
20160331,6.5,12.6
20160401,8,14
20160402,8,14
20160403,8.1,11.4
20160404,7.5,13.2
20160405,7.5,12.2
20160406,4.1,6
20160407,4.1,10.6
20160408,-0.4,1.4
20160409,-0.9,2.2
20160410,3.1,9.8
20160411,5.5,13.3
20160412,6.2,12.7
20160413,4.1,11.2
20160414,4.4,10.4
20160415,5.3,9
20160416,8,13.5
20160417,5.1,9.4
20160418,1.1,4.2
20160419,2.8,11
20160420,7.5,16.5
20160421,10,16.4
20160422,7.5,12.8
20160423,4.8,7.8
20160424,1.1,6.2
20160425,-0.8,3.9
20160426,1.3,8
20160427,-0.3,3.8
20160428,-0.1,6.3
20160429,3.3,11.5
20160430,3.3,10.3
20160501,-1,0.4
20160502,2.9,8.5
20160503,3.9,10.2
20160504,3.7,11.4
20160505,5.2,12.9
20160506,7.2,14.5
20160507,7.4,14
20160508,7.9,12.8
20160509,8.7,14.9
20160510,9.8,16.3
20160511,8.1,12.1
20160512,4.5,6
20160513,5.8,10.8
20160514,6.8,12.5
20160515,4.9,10.5
20160516,3.7,10.9
20160517,5.1,11.4
20160518,7.2,14.2
20160519,4.4,9.1
20160520,6.8,13.6
20160521,11.4,19.1
20160522,12.2,18.4
20160523,1.3,6.8
20160524,4.1,9.4
20160525,8.1,16.6
20160526,10.5,17.9
20160527,13,19.1
20160528,13.3,20.2
20160529,7.8,11.2
20160530,7.4,10.7
20160531,8.6,14.4
20160601,8.8,14.4
20160602,7.5,8.9
20160603,8.5,11.7
20160604,9.8,14.1
20160605,10.6,15
20160606,13,19.1
20160607,12,18.1
20160608,10.2,14
20160609,8.7,12.2
20160610,11.4,17.9
20160611,9.3,12.5
20160612,9.3,13.7
20160613,9.3,12.8
20160614,8.9,13
20160615,9.7,15.5
20160616,7.8,10.4
20160617,8,14.4
20160618,8.4,14.3
20160619,8,14.1
20160620,10.8,16.8
20160621,11.4,14.4
20160622,16,24.9
20160623,18.3,26.5
20160624,18.1,26.2
20160625,12.4,16.6
20160626,12.1,16.8
20160627,11.2,17.7
20160628,13,20
20160629,15.2,23.1
20160630,13.9,21.6
20160701,15,21.5
20160702,13.3,18.4
20160703,11.8,17.8
20160704,14.3,21.4
20160705,13.9,20.2
20160706,13.7,21.7
20160707,15,22.5
20160708,16.6,22.8
20160709,16.6,23.3
20160710,18.4,25
20160711,16,26.3
20160712,12,15.1
20160713,9.8,14.5
20160714,6.2,10.1
20160715,7.5,14.3
20160716,9.8,17.4
20160717,14.3,22.9
20160718,16.5,24.8
20160719,17.6,25.3
20160720,18.8,27.4
20160721,17.2,23
20160722,13.5,18.4
20160723,13.2,16.9
20160724,14.8,21.3
20160725,16.1,21.6
20160726,16.1,22
20160727,14.7,21.1
20160728,13.8,20.5
20160729,15.9,22.8
20160730,16,23.3
20160731,12.8,18.3
20160801,13.2,18.6
20160802,11.5,14.9
20160803,15.4,22.2
20160804,16,25.3
20160805,10.6,14.7
20160806,10.3,16.3
20160807,13.2,20.4
20160808,15.3,23.2
20160809,12.2,15.8
20160810,9.3,14.4
20160811,8.9,14.7
20160812,11.4,17.9
20160813,14.5,21.8
20160814,16.5,23.6
20160815,16,22.4
20160816,14.7,22.9
20160817,14.3,21.4
20160818,12.8,18.5
20160819,15,21.1
20160820,13.1,16.2
20160821,11.5,19.2
20160822,10.4,18.5
20160823,16,24.5
20160824,18.6,27.3
20160825,19.2,27
20160826,19.5,27.1
20160827,19.4,28.3
20160828,16.7,23.6
20160829,15.6,21.1
20160830,15.1,21.5
20160831,15.5,20.1
20160901,15.4,21.7
20160902,14.8,21.9
20160903,14.8,21.9
20160904,13.9,20.7
20160905,11.5,15.9
20160906,12.1,18
20160907,13.6,21.6
20160908,14,20.9
20160909,14.7,21.5
20160910,14.5,21.2
20160911,14.5,21.3
20160912,14.7,21.7
20160913,15,23.5
20160914,14.4,22.7
20160915,11.3,14.2
20160916,8.7,12.8
20160917,6.9,9.2
20160918,6.4,8.7
20160919,8.3,13.4
20160920,8.8,14.1
20160921,7.9,11.5
20160922,9,15.3
20160923,9.3,15.1
20160924,9.8,16.6
20160925,9.5,16.1
20160926,10,16.2
20160927,9,14.2
20160928,9.1,16.4
20160929,10.1,18.2
20160930,9.8,17
20161001,9.1,12.6
20161002,7.5,12.7
20161003,4.8,10.9
20161004,4.9,12.9
20161005,5.4,12.4
20161006,3.8,11.9
20161007,3.9,10.3
20161008,1.6,6.3
20161009,2.9,6.9
20161010,1.1,6
20161011,0.7,4.9
20161012,0.6,6.9
20161013,2.4,4.6
20161014,3.7,5.1
20161015,6.1,11.7
20161016,6.7,14.4
20161017,6.3,10.2
20161018,5.3,8.4
20161019,3.8,7.4
20161020,1.7,5.4
20161021,0,5.6
20161022,0.5,7.5
20161023,2.2,6.8
20161024,9.5,16.9
20161025,8.1,9.9
20161026,6.3,8.6
20161027,3.9,9.5
20161028,5.8,15.1
20161029,6.8,15.3
20161030,6.9,14.9
20161031,5.9,13.6
20161101,6.1,13.8
20161102,2.9,8.4
20161103,1.1,5.6
20161104,3,9.4
20161105,2.9,5.9
20161106,-1.4,0.9
20161107,-5.6,-0.7
20161108,-6.5,-2.3
20161109,-4.4,-1.5
20161110,-1.9,-0.7
20161111,-3,-1.1
20161112,-7,-2.1
20161113,-1.6,2.3
20161114,-2.4,2
20161115,-2.2,4.2
20161116,1.8,6.6
20161117,2,8.7
20161118,1.8,5.1
20161119,-0.9,1.1
20161120,0.9,8.1
20161121,6.8,9.2
20161122,4.9,7.1
20161123,4.4,6.8
20161124,5.4,10.5
20161125,4,7
20161126,1.5,6.2
20161127,0.2,6.6
20161128,-1.1,6.9
20161129,-3.1,3.8
20161130,-2.8,3.9
20161201,-0.5,6.4
20161202,0.3,6.7
20161203,-0.7,4.8
20161204,-2.9,3.5
20161205,-2.6,4.2
20161206,-2.4,4.2
20161207,1.1,8.8
20161208,1.9,9.5
20161209,2.5,10
20161210,3.7,11.7
20161211,0,4.3
20161212,-1.6,2.7
20161213,-1,4.5
20161214,-0.2,7
20161215,-0.4,7.5
20161216,-0.6,6.8
20161217,-1.7,4.8
20161218,-2,4.3
20161219,-2.9,-0.1
20161220,0.2,3.6
20161221,1.8,7.2
20161222,0.2,6.6
20161223,0.1,6.9
20161224,-0.3,4.7
20161225,2,6.3
20161226,1.9,8.8
20161227,-2.1,3.8
20161228,-2.3,5.4
20161229,-0.6,7.4
20161230,-1.3,6.4
20161231,-1.4,6
20170101,-1.7,6.5
20170102,-3.5,3.2
20170103,-6.1,-1
20170104,-5.2,-1.6
20170105,-7.1,-5
20170106,-12,-7.6
20170107,-8.9,-4.8
20170108,-6.1,-3.4
20170109,-7.8,-1.8
20170110,-7.7,-4.8
20170111,-7.4,-2.6
20170112,-2,1.5
20170113,-5.8,-1.3
20170114,-7.8,-5.6
20170115,-12.5,-9
20170116,-14.4,-9.3
20170117,-12.7,-6.7
20170118,-8.4,-1.4
20170119,-6.6,-0.3
20170120,-6,1
20170121,-5.8,1.5
20170122,-4.5,2.6
20170123,-3,4.1
20170124,-6,-0.1
20170125,-4.4,4.1
20170126,-1.6,5.3
20170127,-1,2.8
20170128,-1.6,1.9
20170129,-2.9,2.8
20170130,-1.3,3.2
20170131,0.7,2.3
20170201,2.3,7.8
20170202,2.2,7.3
20170203,1.6,5.2
20170204,-2.6,3.3
20170205,-4.3,-1.9
20170206,-3.4,-1.4
20170207,-3.4,1.3
20170208,-2.2,-1
20170209,-2.8,1.6
20170210,-3.3,-0.8
20170211,-4.4,1.6
20170212,-0.5,6
20170213,-0.4,5.2
20170214,-0.2,6.3
20170215,0.7,9
20170216,-0.2,5.9
20170217,-1.1,4.6
20170218,-3.1,5.2
20170219,-2.8,4
20170220,-1.9,3.8
20170221,1,6
20170222,3.1,10.9
20170223,5.1,12.5
20170224,1.9,7.1
20170225,-2.3,4.4
20170226,2.2,7.2
20170227,2.6,10.5
20170228,-0.7,4
20170301,-2.2,1.7
20170302,0.2,3.3
20170303,2,7.4
20170304,2.2,6
20170305,-2.1,2.7
20170306,-2.5,-1.4
20170307,-3.7,-0.7
20170308,-3.8,2
20170309,1.8,4.4
20170310,2.3,7.5
20170311,2.2,9
20170312,4.2,9.4
20170313,3,9
20170314,3.2,11.8
20170315,4.9,12.2
20170316,5.4,12.4
20170317,6.1,15.1
20170318,3.7,6.1
20170319,5.3,9.6
20170320,5.9,12.5
20170321,4.9,9.9
20170322,3.4,6.7
20170323,3.3,7.9
20170324,5.2,9.7
20170325,5.9,12.6
20170326,1.6,5.5
20170327,4.4,13.1
20170328,4.9,11.7
20170329,5.7,14.4
20170330,7.2,15.2
20170331,8.6,14.9
20170401,5.9,10.2
20170402,2.1,5.1
20170403,5.3,13
20170404,4.9,10.4
20170405,3.9,10
20170406,3.6,10.4
20170407,5.6,12.9
20170408,7.7,15.6
20170409,9.5,17.8
20170410,8.5,16.1
20170411,6.6,12.8
20170412,7.3,16.4
20170413,8,16.2
20170414,7.3,16.2
20170415,6.2,11.9
20170416,4,12.4
20170417,3.6,10.7
20170418,-1.1,3
20170419,-3.7,1.7
20170420,-1.6,5.4
20170421,1.9,9.5
20170422,5.8,15
20170423,5.9,14.1
20170424,7,14.2
20170425,6.1,11.8
20170426,3.9,7.3
20170427,-1.1,2.5
20170428,-1.9,2.5
20170429,-0.3,8.5
20170430,2.8,9
20170501,0,2.3
20170502,0.2,7.3
20170503,3,9.7
20170504,2.3,7.3
20170505,4.4,13
20170506,4.5,7.6
20170507,5,9.5
20170508,4.9,10.1
20170509,5.3,11.7
20170510,7.6,16.4
20170511,7.3,11.3
20170512,8.2,14
20170513,9,14.6
20170514,9.3,14.8
20170515,9.6,16.3
20170516,11.5,18.9
20170517,13.4,20.9
20170518,12.4,15.7
20170519,5.1,10.9
20170520,4.6,10.2
20170521,8,15.7
20170522,11.2,18.3
20170523,12.9,19.2
20170524,12.9,19.9
20170525,13.1,19.9
20170526,14.1,21.5
20170527,15.5,22.5
20170528,15.8,23.6
20170529,15.3,24.3
20170530,14.7,23.1
20170531,15.7,23.5
20170601,13.8,19.9
20170602,13.8,20.4
20170603,14,20.3
20170604,11.7,15.4
20170605,8.9,10.4
20170606,7,11.4
20170607,7.2,16.1
20170608,11.4,20.3
20170609,12.6,18.4
20170610,14.3,21.4
20170611,17.9,26.5
20170612,17.8,25.5
20170613,18.2,25.9
